query_id,user_id,timestamp,user_age,user_location,device,account_type,intention,query_text,response_time,satisfaction_score
283,18590,2022-09-13 11:00:00,80,rural,web,checking,card_activation,Activate my new credit card. 713,50,2
284,10717,2022-03-19 17:00:00,66,urban,web,checking,transfer_money,Send money to friend. 603,56,2
285,17454,2023-03-30 12:00:00,73,urban,mobile,checking,check_balance,What's my current balance? 905,43,1
286,3445,2023-07-18 09:00:00,57,urban,mobile,savings,loan_inquiry,Apply for personal loan. 336,49,1
287,10758,2022-04-11 10:00:00,49,urban,mobile,checking,payment_issue,Bill payment error. 542,35,3
288,14435,2022-02-21 19:00:00,32,urban,web,savings,loan_inquiry,What are loan rates?,47,1
289,1061,2023-10-30 14:00:00,78,rural,web,checking,open_account,How to open a new account? 347,52,2
290,18712,2023-07-08 10:00:00,29,rural,app,credit,transfer_money,Send money to friend.,21,3
291,3421,2022-01-16 10:00:00,34,urban,mobile,credit,transfer_money,Transfer $100 to my savings. 890,29,4
292,302,2022-04-06 10:00:00,27,urban,web,savings,open_account,Apply for checking account.,13,4
293,12469,2022-08-31 14:00:00,43,urban,app,credit,payment_issue,Payment not going through. 242,38,2
294,16991,2022-06-20 18:00:00,61,urban,mobile,credit,check_balance,How much money do I have left?,24,4
295,19555,2023-02-21 19:00:00,45,urban,app,savings,transfer_money,Make a wire transfer.,12,4
296,700,2023-05-13 17:00:00,45,rural,mobile,savings,transfer_money,Send money to friend.,15,4
297,191,2023-05-08 12:00:00,40,rural,mobile,savings,payment_issue,Bill payment error.,54,2
298,10493,2022-08-07 15:00:00,37,urban,mobile,credit,check_balance,Check my account balance please.,47,1
299,17365,2023-02-15 18:00:00,34,urban,mobile,checking,check_balance,What's my current balance?,18,3
300,2976,2022-03-02 20:00:00,69,rural,web,savings,loan_inquiry,Check eligibility for mortgage.,34,3
301,6103,2022-06-18 18:00:00,61,urban,web,checking,card_activation,How to activate debit card? 393,17,4
302,17569,2023-01-24 14:00:00,25,urban,mobile,savings,card_activation,How to activate debit card?,57,2
303,19712,2022-01-03 09:00:00,76,urban,mobile,checking,payment_issue,Payment not going through.,21,3
304,19779,2023-02-04 18:00:00,67,urban,web,savings,loan_inquiry,What are loan rates?,53,1
305,1817,2022-09-29 17:00:00,32,urban,app,checking,report_fraud,Report fraudulent transaction. 707,46,2
306,570,2023-04-11 18:00:00,58,rural,mobile,credit,transfer_money,Transfer $100 to my savings. 351,19,3
307,5443,2022-10-20 18:00:00,40,urban,web,checking,payment_issue,Why was my payment declined? 29,45,1
308,1896,2023-03-10 12:00:00,70,urban,web,credit,transfer_money,Send money to friend.,32,3
309,19118,2023-12-15 10:00:00,31,urban,web,checking,card_activation,Activate my new credit card.,22,4
310,3864,2023-07-24 20:00:00,57,urban,mobile,credit,payment_issue,Bill payment error.,39,1
311,12914,2023-11-09 08:00:00,63,urban,mobile,credit,transfer_money,Send money to friend. 620,39,1
312,7456,2023-05-14 16:00:00,44,urban,mobile,credit,report_fraud,Unauthorized charge on my account. 728,54,1
313,4015,2022-06-08 10:00:00,60,urban,mobile,savings,open_account,Open savings account online. 150,57,2
314,11094,2022-07-14 12:00:00,30,urban,web,credit,open_account,Apply for checking account. 133,57,1
315,18071,2022-10-31 16:00:00,56,urban,mobile,credit,open_account,Apply for checking account.,14,3
316,3010,2022-08-11 16:00:00,60,rural,mobile,savings,report_fraud,Report fraudulent transaction. 917,44,1
317,16539,2022-03-01 15:00:00,42,urban,web,savings,open_account,Open savings account online.,58,2
318,10730,2023-08-17 16:00:00,43,urban,app,checking,card_activation,Card activation code.,59,1
319,1410,2023-07-10 10:00:00,80,urban,mobile,checking,transfer_money,Send money to friend. 376,24,2
320,12250,2022-03-04 18:00:00,61,urban,app,checking,open_account,How to open a new account? 653,44,1
321,785,2022-11-18 08:00:00,28,urban,mobile,checking,check_balance,What's my current balance?,41,2
322,8097,2022-02-28 10:00:00,55,urban,web,checking,card_activation,Activate my new credit card. 339,15,5
323,7561,2022-02-21 20:00:00,26,urban,mobile,credit,transfer_money,Make a wire transfer.,25,2
324,12534,2023-08-22 16:00:00,60,urban,mobile,credit,transfer_money,Transfer $100 to my savings. 774,33,3
325,7344,2023-05-04 10:00:00,50,urban,web,credit,transfer_money,Make a wire transfer.,24,4
326,7207,2023-05-30 13:00:00,68,urban,mobile,savings,check_balance,How much money do I have left? 608,21,2
327,5802,2023-06-28 11:00:00,33,urban,web,credit,open_account,Open savings account online. 519,55,1
328,19191,2022-06-11 16:00:00,66,rural,web,checking,check_balance,What's my current balance? 474,49,2
329,16922,2022-02-28 13:00:00,37,rural,mobile,checking,loan_inquiry,Apply for personal loan. 215,28,3
330,5987,2023-06-05 20:00:00,24,urban,app,savings,transfer_money,Transfer $100 to my savings.,35,2
331,18226,2022-03-24 13:00:00,50,rural,web,checking,payment_issue,Payment not going through. 188,31,1
332,10648,2022-07-10 12:00:00,30,urban,mobile,checking,transfer_money,Make a wire transfer. 467,57,1
333,8717,2022-03-12 12:00:00,64,urban,mobile,credit,card_activation,Card activation code. 130,33,2
334,19335,2023-09-02 10:00:00,52,rural,web,credit,payment_issue,Bill payment error. 375,33,3
335,12324,2022-03-11 13:00:00,21,rural,mobile,savings,check_balance,What's my current balance?,48,1
336,4781,2023-11-23 11:00:00,80,urban,mobile,savings,loan_inquiry,Apply for personal loan. 915,20,2
337,2369,2022-08-29 20:00:00,48,urban,mobile,checking,card_activation,Activate my new credit card.,38,3
338,12040,2023-02-18 18:00:00,47,urban,mobile,savings,report_fraud,I think my card was stolen.,47,2
339,6656,2022-05-03 12:00:00,20,urban,mobile,credit,transfer_money,Transfer $100 to my savings. 100,16,5
340,8174,2023-08-07 16:00:00,58,rural,mobile,checking,check_balance,How much money do I have left?,18,3
341,4496,2022-09-10 10:00:00,44,urban,mobile,savings,card_activation,Activate my new credit card.,51,2
342,10894,2023-08-16 11:00:00,49,urban,app,savings,loan_inquiry,Apply for personal loan.,15,5
343,13404,2023-09-01 08:00:00,64,rural,web,savings,open_account,How to open a new account? 226,48,2
344,13122,2022-02-10 10:00:00,55,rural,mobile,credit,payment_issue,Payment not going through.,28,3
345,10967,2023-09-27 13:00:00,75,urban,web,checking,loan_inquiry,Check eligibility for mortgage.,23,2
346,854,2022-03-25 09:00:00,23,rural,mobile,credit,card_activation,Card activation code. 33,39,3
347,16959,2023-03-06 13:00:00,74,urban,mobile,credit,report_fraud,I think my card was stolen. 721,48,1
348,17533,2023-11-05 17:00:00,79,rural,app,credit,open_account,Apply for checking account.,52,2
349,9908,2023-08-21 20:00:00,25,urban,mobile,credit,open_account,Apply for checking account. 563,35,2
350,4778,2023-08-02 09:00:00,71,rural,app,credit,transfer_money,Transfer $100 to my savings. 276,35,3
351,15339,2023-06-20 14:00:00,41,urban,mobile,checking,card_activation,Card activation code.,18,5
352,2492,2022-11-20 11:00:00,32,rural,web,savings,card_activation,Activate my new credit card. 80,15,5
353,15329,2022-09-25 15:00:00,42,urban,mobile,savings,report_fraud,Unauthorized charge on my account. 871,52,2
354,14600,2022-07-29 19:00:00,44,urban,app,credit,loan_inquiry,Apply for personal loan. 391,30,2
355,19509,2023-11-17 12:00:00,61,urban,mobile,checking,report_fraud,I think my card was stolen. 934,50,1
356,3052,2022-11-18 14:00:00,30,rural,web,savings,loan_inquiry,Apply for personal loan.,35,3
357,15980,2022-09-02 15:00:00,37,urban,mobile,checking,loan_inquiry,Check eligibility for mortgage.,44,2
358,16389,2022-09-29 10:00:00,22,urban,app,savings,open_account,Open savings account online.,14,4
359,877,2023-02-10 11:00:00,55,rural,app,credit,loan_inquiry,What are loan rates?,35,3
360,4143,2022-05-15 10:00:00,24,urban,web,credit,payment_issue,Bill payment error.,20,2
361,15203,2023-11-19 14:00:00,75,urban,app,credit,payment_issue,Why was my payment declined?,36,2
362,6967,2023-10-23 12:00:00,22,urban,mobile,savings,transfer_money,Make a wire transfer. 134,27,2
363,7080,2022-11-04 09:00:00,45,urban,app,credit,check_balance,How much money do I have left?,59,1
364,7988,2023-04-14 16:00:00,54,urban,app,savings,check_balance,Check my account balance please.,58,2
365,6800,2022-11-20 15:00:00,46,rural,mobile,checking,check_balance,Check my account balance please. 284,54,1
366,4466,2022-03-16 18:00:00,59,rural,web,checking,open_account,Apply for checking account. 887,27,4
367,17020,2022-01-10 08:00:00,54,urban,mobile,savings,check_balance,How much money do I have left? 571,34,1
368,13418,2023-04-15 17:00:00,76,urban,mobile,savings,loan_inquiry,What are loan rates?,13,4
369,18078,2023-09-29 09:00:00,24,urban,web,checking,card_activation,Activate my new credit card.,14,5
370,8312,2023-07-31 20:00:00,63,urban,web,checking,card_activation,Activate my new credit card. 108,35,3
371,17215,2022-04-13 09:00:00,43,urban,mobile,savings,check_balance,What's my current balance? 912,11,4
372,14099,2022-03-17 11:00:00,64,urban,mobile,savings,payment_issue,Why was my payment declined? 684,40,2
373,5178,2023-07-05 16:00:00,75,urban,web,checking,transfer_money,Make a wire transfer. 576,49,1
374,14263,2022-08-07 13:00:00,36,urban,app,checking,transfer_money,Transfer $100 to my savings. 853,55,1
375,8309,2023-06-03 15:00:00,80,urban,mobile,checking,transfer_money,Make a wire transfer. 798,51,2
376,5950,2022-09-29 09:00:00,27,urban,mobile,savings,transfer_money,Send money to friend. 984,46,2
377,19223,2022-05-16 12:00:00,73,urban,mobile,credit,report_fraud,Unauthorized charge on my account. 714,41,2
378,1151,2022-12-24 16:00:00,59,urban,mobile,checking,payment_issue,Why was my payment declined?,58,1
379,1932,2022-03-12 13:00:00,37,rural,mobile,savings,transfer_money,Make a wire transfer. 992,12,5
380,9205,2022-09-08 13:00:00,63,urban,mobile,credit,card_activation,Activate my new credit card.,41,1
381,18049,2023-01-14 14:00:00,48,urban,mobile,savings,card_activation,How to activate debit card? 823,33,2
382,1082,2022-10-19 15:00:00,53,rural,mobile,checking,loan_inquiry,Check eligibility for mortgage.,32,3
383,16897,2022-06-11 16:00:00,63,urban,app,credit,payment_issue,Payment not going through. 334,41,2
384,13408,2023-03-25 15:00:00,23,urban,web,checking,transfer_money,Transfer $100 to my savings.,36,3
385,7806,2023-07-11 16:00:00,32,urban,web,credit,open_account,How to open a new account? 641,52,1
386,5238,2023-12-22 12:00:00,41,urban,app,savings,report_fraud,I think my card was stolen. 901,37,2
387,16944,2022-11-06 18:00:00,47,urban,mobile,credit,report_fraud,Unauthorized charge on my account. 274,15,5
388,12776,2023-09-19 19:00:00,26,urban,app,checking,transfer_money,Send money to friend. 226,25,4
389,16245,2023-11-01 19:00:00,18,rural,app,checking,check_balance,Check my account balance please.,17,3
390,13185,2023-06-26 19:00:00,67,urban,mobile,checking,check_balance,What's my current balance? 570,23,4
391,3344,2022-01-09 18:00:00,64,rural,mobile,credit,card_activation,Card activation code. 797,24,4
392,13501,2023-11-15 20:00:00,32,urban,mobile,checking,card_activation,Card activation code.,11,3
393,9663,2023-07-22 15:00:00,75,rural,mobile,checking,transfer_money,Send money to friend. 453,59,1
394,16965,2022-11-03 12:00:00,23,urban,web,credit,report_fraud,Unauthorized charge on my account.,17,3
395,15126,2023-11-11 17:00:00,32,rural,mobile,credit,check_balance,How much money do I have left?,36,2
396,8131,2022-04-17 16:00:00,76,urban,mobile,checking,check_balance,What's my current balance?,55,2
397,19532,2022-05-18 10:00:00,24,urban,mobile,savings,report_fraud,Unauthorized charge on my account.,18,3
398,1680,2022-09-28 08:00:00,63,urban,mobile,savings,report_fraud,I think my card was stolen. 601,45,1
399,3507,2022-04-29 14:00:00,44,rural,mobile,savings,check_balance,How much money do I have left?,45,1
400,13285,2022-04-20 17:00:00,27,urban,mobile,savings,report_fraud,I think my card was stolen. 272,38,1
401,7254,2023-07-21 11:00:00,49,rural,web,savings,check_balance,How much money do I have left? 586,11,3
402,19129,2022-06-09 19:00:00,38,urban,mobile,credit,open_account,Apply for checking account. 626,40,2
403,9436,2022-10-06 18:00:00,61,rural,mobile,credit,check_balance,How much money do I have left?,48,1
404,11311,2022-10-16 14:00:00,54,rural,mobile,checking,card_activation,Activate my new credit card.,36,1
405,13297,2023-09-12 20:00:00,71,urban,mobile,savings,loan_inquiry,What are loan rates? 92,24,2
406,18526,2022-08-04 16:00:00,55,urban,mobile,savings,report_fraud,Report fraudulent transaction. 445,24,4
407,13246,2022-12-18 16:00:00,53,urban,app,credit,card_activation,Activate my new credit card. 406,58,1
408,11152,2022-07-28 15:00:00,31,urban,web,checking,card_activation,Card activation code.,41,1
409,10458,2023-12-05 11:00:00,59,urban,web,checking,open_account,How to open a new account?,23,2
410,2480,2023-10-12 15:00:00,56,rural,mobile,credit,check_balance,How much money do I have left? 627,39,3
411,4453,2022-09-28 08:00:00,77,urban,mobile,credit,payment_issue,Why was my payment declined?,55,2
412,5882,2023-06-02 18:00:00,58,urban,web,credit,loan_inquiry,What are loan rates?,39,1
413,14070,2023-05-16 10:00:00,65,urban,mobile,credit,payment_issue,Payment not going through. 942,37,1
414,2850,2022-09-15 09:00:00,31,rural,mobile,credit,payment_issue,Why was my payment declined? 480,38,2
415,7391,2022-02-22 19:00:00,19,urban,mobile,savings,check_balance,What's my current balance?,14,3
416,11923,2022-04-05 17:00:00,41,urban,mobile,checking,transfer_money,Transfer $100 to my savings. 912,31,1
417,2490,2023-10-12 15:00:00,27,rural,app,credit,loan_inquiry,Check eligibility for mortgage.,19,3
418,9824,2023-03-10 14:00:00,59,urban,app,credit,check_balance,What's my current balance? 640,31,2
419,9208,2022-10-11 20:00:00,23,urban,web,savings,loan_inquiry,Apply for personal loan. 848,38,1
420,9541,2022-02-15 09:00:00,20,urban,mobile,savings,check_balance,How much money do I have left?,30,2
421,16365,2022-01-04 15:00:00,79,urban,web,checking,payment_issue,Payment not going through.,23,4
422,4612,2022-12-08 12:00:00,51,urban,web,checking,payment_issue,Payment not going through.,38,3
423,19224,2022-05-14 13:00:00,43,urban,mobile,checking,payment_issue,Payment not going through. 748,43,1
424,5879,2023-10-15 12:00:00,79,rural,web,credit,report_fraud,I think my card was stolen.,13,3
425,16348,2022-09-26 20:00:00,27,urban,app,credit,report_fraud,Unauthorized charge on my account. 152,26,4
426,852,2022-06-15 14:00:00,55,rural,mobile,credit,open_account,Open savings account online. 685,34,2
427,18072,2023-03-29 12:00:00,71,rural,mobile,credit,check_balance,How much money do I have left? 586,56,1
428,6834,2023-07-19 19:00:00,38,urban,web,checking,loan_inquiry,Apply for personal loan.,43,1
429,11939,2023-12-24 11:00:00,69,rural,app,credit,card_activation,How to activate debit card? 721,39,2
430,2428,2023-03-14 15:00:00,42,urban,web,checking,transfer_money,Transfer $100 to my savings. 706,28,3
431,4001,2023-07-29 12:00:00,19,rural,web,savings,payment_issue,Why was my payment declined? 552,60,1
432,5053,2022-01-10 20:00:00,53,urban,web,savings,check_balance,How much money do I have left?,43,1
433,2739,2022-04-25 18:00:00,18,urban,mobile,checking,report_fraud,I think my card was stolen. 188,29,4
434,5388,2022-03-19 12:00:00,61,urban,web,credit,check_balance,How much money do I have left?,15,3
435,8003,2023-12-09 15:00:00,59,urban,mobile,savings,loan_inquiry,Check eligibility for mortgage. 106,17,4
436,5537,2022-06-02 13:00:00,77,rural,mobile,checking,transfer_money,Send money to friend.,21,2
437,13480,2023-07-13 09:00:00,53,urban,web,credit,payment_issue,Why was my payment declined?,22,3
438,3914,2022-02-06 14:00:00,61,rural,web,checking,open_account,Open savings account online. 849,32,2
439,17451,2023-01-14 15:00:00,41,urban,mobile,credit,card_activation,Activate my new credit card. 68,24,3
440,10637,2023-08-20 18:00:00,27,urban,mobile,credit,card_activation,Activate my new credit card. 692,35,3
441,5727,2023-07-20 20:00:00,68,urban,mobile,credit,card_activation,Activate my new credit card. 817,60,1
442,3374,2022-06-01 16:00:00,52,rural,mobile,credit,transfer_money,Make a wire transfer.,40,1
443,12162,2023-03-17 13:00:00,77,rural,mobile,checking,open_account,How to open a new account?,25,4
444,2083,2022-05-11 08:00:00,39,rural,mobile,savings,loan_inquiry,Apply for personal loan.,39,3
445,16282,2022-02-12 11:00:00,63,urban,web,credit,payment_issue,Bill payment error. 672,55,1
446,15306,2022-11-12 18:00:00,64,urban,web,checking,card_activation,Activate my new credit card.,28,4
447,9818,2023-01-09 10:00:00,51,rural,web,checking,open_account,Open savings account online. 730,49,2
448,11262,2022-02-10 17:00:00,49,urban,web,checking,open_account,Apply for checking account. 134,26,3
